username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
Shareblue,2467720274,5/4/2017 23:19,"Chances are Trumpcare won't pass the Senate, but the stress of the possibility is immediate.

Engage in self care. We need you.


#RESIST",89,RESIST,39990,897,0,0
Shannon Clermont,267545354,5/3/2017 3:30,I don't stress because I know God puts people in and out of my life for a reason,475,None,95085,848,0,0
pinkvilla,14182050,5/3/2017 5:52,.@akshaykumar's video urging people to seek help for mental stress is a must watch https://t.co/INMVUN7WVZ,43,None,550346,710,-0.1,0.2
Lawrence Sonntag,34546946,5/3/2017 6:22,I can't handle this stress right now.,68,None,192887,667,0.285714286,0.535714286
Plies,39615521,4/30/2017 15:26,B4 I Let U Stress Me I Rather Stop F*ckin With U All 2gether......,4677,None,775914,4844,0,0
Markiplier,517077573,4/27/2017 1:27,A day without pants is a day without stress,6767,None,5812396,262,0,0
Kaveh Solhekol,2607361068,5/2/2017 21:17,Aaron Lennon receiving care &amp; treatment for stress-related illness. Everton supporting him. His family has appealed for privacy,250,None,63561,410,0.25,0.25
Dr Phil Hammond,120534606,5/3/2017 6:08,Definition of work-related stress. Being Prime Minister &amp; leading #Brexit negotiations. Can't be done safely &amp; competently. A car crash...,18,Brexit,44816,3652,0.5,0.583333333
Jeremy Vine,331672974,5/3/2017 5:36,"Hope Aaron Lennon gets better:

""Ex-Spurs winger detained under mental health act with stress-related illness"" https://t.co/MTiLcUpgVr",24,None,612395,7030,0.2,0.35
yung menace,16264006,4/27/2017 5:55,I'm so excited/anxious for tomorrow I know I'm gonna have a stress dream [?][?][?],2848,None,5177926,409,0,0
Sydney McLaughlin,7.66E+17,4/26/2017 19:17,"Don't stress like I used to, because I don't care like I used to ",2633,None,53767,172,0,0
Keegan Allen,56773228,5/3/2017 3:54,Stress out for what? I like to take it easy! Get ready for the biggest party of year during the MTV Movie &amp; TV... https://t.co/PNpb8afnSM,64,None,2055290,209,0.370833333,0.666666667
Fleezus Christ,46328282,5/1/2017 18:44,"Finesse, Never Stress.",2763,None,150570,953,0,0
Keegan Allen,56773228,5/3/2017 3:45,Stress out for what? Get ready for the biggest party of year at the #MTVAwards Sun. May 7th at 8/7c on @MTV !... https://t.co/XncchW1Kn9,141,MTVAwards,2055290,209,0.25,0.5
ABC News Melbourne,16216152,5/3/2017 5:49,"Severe mortgage stress puts 52,000 Australian households at risk of defaulting, analyst says https://t.co/KBSUJCUXM2",20,None,68310,715,0,0
Fall Out Boy,16212952,5/1/2017 14:56,"chicago, we have a couple things for you in the future but not on this specific tour so don't stress about tickets today",577,None,2180389,11919,0,0.125
Maria Popova,9207632,4/26/2017 17:03,The science of stress and how our emotions affect our susceptibility to burnout and disease  https://t.co/vl8wxHoKWq https://t.co/NuDuEOT9Vd,82,None,736016,296,0,0
Mashable,972651,4/26/2017 10:32,This wristband can reduce stress. We'll be wearing this on Mondays. https://t.co/4XoiIFfNNS,91,None,8750367,2840,0,0
Secretary Ryan Zinke,8.27E+17,4/26/2017 12:10,Boom. Only 10 days to go until #DoggyDay at @Interior. Dogs in the office reduce stress and improve collaboration!... https://t.co/jEv8UDg68m,103,DoggyDay,32660,774,0,1
Psychology Today,27726303,4/26/2017 14:32,"Couples and family members can sync up cortisol levels, resulting in shared stress, according to research. https://t.co/nBRqBt20Ss",82,None,494367,975,0,0
Aaron Carter,34716038,4/26/2017 6:50,"If you don't believe me ask my brother he was there when I was 19 diagnosed. It's a stress eating disorder, I'm sorry I didn't choose this.",67,None,602101,63487,-0.5,1
edutopia,35415477,4/26/2017 12:06,3 ways to calm the stress response in students' brains: https://t.co/j29sOU0IPB. https://t.co/8M5GK3h9DW,117,None,916656,69985,0.3,0.75
Mpho Maboi,27657422,4/26/2017 15:21,There's nothing worse than watching a friend go through stress because of a man that even she knows doesn't deserve her... ,134,None,120584,1021,-0.4,0.6
DHH,14561327,4/26/2017 11:38,"""Suicide of an Uber engineer: Widow blames job stress"",  https://t.co/ll4O6T5AV4",51,None,252468,121,0,0
Her Campus,65576332,4/26/2017 14:01,me after last night's @PLLTVSeries ep like i can't handle this stress!!! #PLLEndGame https://t.co/KWXpkKszZy,65,PLLEndGame,40611,2611,0,0.066666667
American Heart Assoc,105242077,4/26/2017 14:00,Stress is no excuse to skip your workout. Physical activity can help manage stress and sleep better. #HealthyForGood https://t.co/Bqf9pKUq9Y,41,HealthyForGood,228734,5698,0.175,0.230952381
NSPCC,38292671,4/26/2017 7:08,A new school term can be a trigger of stress for your child. #Childline has advice to help them cope:... https://t.co/e6iNE00G9v,41,Childline,202223,3763,0.136363636,0.454545455
Harvard Biz Review,14800270,4/26/2017 13:19,An Early Warning System for Your Team's Stress Level https://t.co/XlCBKfbczG,40,None,4405954,194,0.1,0.3
GoComics,15690708,4/26/2017 16:00,.@TheAwkwardYeti's 10 Comics for the Stressed: https://t.co/fJ5ZYAAVQp #webcomics #stressawarenessmonth https://t.co/hxVIYGugn7,157,webcomics,61102,9338,0,0
Harvard Biz Review,14800270,4/26/2017 8:29,Stressed employees hurt the bottom-line -- and interventions that reduce stress benefit it. https://t.co/hA0aJugfs7,54,None,4405954,194,0,0
Newsweek,2884771,4/26/2017 3:00,"Anxiety, stress and depression are at an all-time high among Americans https://t.co/xOxRZouGgU https://t.co/z3gjN7gi1f",54,None,3282460,64,0.16,0.54
World Economic Forum,5120691,4/26/2017 0:17,10 tips to manage stress https://t.co/M9aSrV9FrD @talentsmarteq https://t.co/Aa4ml2UTnl,59,None,3071208,340,0,0
Inc.,16896485,4/26/2017 2:13,The Smartest Way to Combat Stress (from a TED Speaking Neuroscientist) @browndamon @rab2194 https://t.co/YrKhYvxPEJ,24,None,2286384,1694,0,0
Science,2782211491,4/25/2017 23:45,Ancient stress response provides clues to cancer resistance https://t.co/UL9m3MZ7zZ https://t.co/ZPcqRlVMNT,24,None,140168,62083,0,0
Real Marsha Wright,61608747,4/26/2017 2:33,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth https://t.co/n1ycsNBd9H",15,stress,542558,391519,0.25,0.8
