username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
The Guardian,87818409,2017-05-01 09:38:30,"More primary school children suffering stress from Sats, survey finds https://t.co/pgsxncQqEv",52,None,6460878,1111,0.45,0.5
RT,64643056,2017-05-01 12:40:01,Hidden Scars: Years of war psychologically damage traumatized Syrian children https://t.co/rF5LGUv5tK @LizziePhelan,52,None,2597754,599,-0.08333333333333333,0.21666666666666667
Plies,39615521,2017-04-30 15:26:44,B4 I Let U Stress Me I Rather Stop F*ckin With U All 2gether......,4579,None,775618,4843,0.0,0.0
Natalie Bennett,16596200,2017-05-01 07:32:49,"SATs are damaging children's health(&amp; education). @TheGreenParty policy: abolish SATs. Education for life, not exams https://t.co/gSP0GTXlDn",113,None,137445,81804,0.0,0.0
Markiplier,517077573,2017-04-27 01:27:01,A day without pants is a day without stress,6729,None,5798559,262,0.0,0.0
Greg McKenna,252437614,2017-05-01 10:47:07,"Seriously? Oz economy is screwed if this is correct 
Record numbers under mortgage stress  https://t.co/lN8d6i4Igo via @FinancialReview",20,None,16461,2160,-0.3333333333333333,0.6666666666666666
yung 👾menace,16264006,2017-04-27 05:55:36,I'm so excited/anxious for tomorrow I know I'm gonna have a stress dream [?][?][?],2851,None,5174215,408,0.0,0.0
Lolo Jones,65477401,2017-05-01 05:11:27,Some days I get so stressed out I forget to eat. But then other days my stress causes me to eat double.,122,None,425200,662,-0.0625,0.1875
Sydney McLaughlin,765787816345366528,2017-04-26 19:17:19,"Don't stress like I used to, because I don't care like I used to ",2629,None,53750,170,0.0,0.0
Lucas Dobre,912797820,2017-04-30 23:33:53,life is too short to stress over people who don't even deserve to be an issue in your life,1068,None,226622,5970,0.0,0.3
Real Marsha Wright,61608747,2017-05-01 09:07:04,"Live more, complain less. More smiles, less stress. Less hate, more blessed. - David Roads #quote",17,quote,540615,386498,0.04204545454545455,0.3875
tokyo,2812404403,2017-04-27 20:20:41,"enjoy life , don't stress it",1994,None,258445,360,0.4,0.5
Edinburgh University,23426889,2017-05-01 08:00:03,Good luck to all students in examinations! Don't let the stress get to you - make use of @eusa #therapets sessions:... https://t.co/DHqOjip6ES,23,therapets,76633,309,0.875,0.6000000000000001
Timothy Keller,1058431974,2017-04-25 14:04:01,Religion stress holiness over grace. Irreligion stresses freedom over holiness. Christianity is freedom through Grace that leads to holiness,1158,None,308577,95,0.0,0.0
Soompi,17659206,2017-04-24 09:02:14,"#JeonSomi On How She Feels About Her Young Age And How She Relieves Stress
https://t.co/Val5siH0hK https://t.co/pdrkSmycmM",406,JeonSomi,1240693,3553,0.1,0.4
Tony Robbins,17266725,2017-04-25 16:18:42,A major source of stress in our lives comes from the feeling that we have an impossible number of the things to do.... https://t.co/RGOe7a2SF1,412,None,2977393,1037,-0.3020833333333333,0.75
edutopia,35415477,2017-04-24 04:02:13,A stressed brain can't learn. Here are 3 ways calm the stress response: https://t.co/snjwcogw8K. #neuroscience https://t.co/6egQLUUmKx,328,neuroscience,916053,69982,0.30000000000000004,0.75
SFChronicle,121597316,2017-04-25 14:00:02,"Suicide of an @Uber engineer: widow blames job stress, racism. via @CSaid https://t.co/DUT6Bpf7WF https://t.co/l02hPp9IXZ",441,None,118358,195,0.0,0.0
mansionz,715939177083211776,2017-04-25 03:09:35,"ain't stress in' bout a thing cause you ain't got no rings, i'm tellin' you it's all good",277,None,26935,0,0.7,0.6000000000000001
Maejor,21317078,2017-04-25 00:06:19,Breathe out the stress,502,None,403473,11027,0.0,0.0
Paula White-Cain,27768807,2017-04-25 03:47:20,"Let all stress, anxiety &amp; worry that is coming against your mind stop now in the name of Jesus! Give it over to Him... https://t.co/Ax3LMspt44",175,None,517256,32761,0.0,0.0
Charles Milander,1578821227,2017-04-24 00:58:18,The Secret: Make US$10K Month Click https://t.co/qRr2W1kGyr Acing the Negative Stress Test https://t.co/hFAdUg7uoc https://t.co/cEsje0KhCj,229,None,239385,84702,-0.35,0.55
Tess Townsend,2706872107,2017-04-25 17:07:30,"Suicide of an Uber engineer: Widow blames job stress, racism https://t.co/aK1WLRn0aU via @sfchronicle",98,None,3677,1084,0.0,0.0
Maria Popova,9207632,2017-04-26 17:03:02,The science of stress and how our emotions affect our susceptibility to burnout and disease  https://t.co/vl8wxHoKWq https://t.co/NuDuEOT9Vd,82,None,735724,296,0.0,0.0
TIME,14293310,2017-04-25 04:15:05,"""6 tips to reduce your daily stress and anxiety"" https://t.co/Nb8RByLA7E",119,None,13791342,847,0.0,0.0
Sarah Reese Jones,63013144,2017-04-25 16:18:48,Ivanka Trump shld read: American Women Are Suffering from Trump Traumatic Stress Disorder https://t.co/GUY9RE8Zyz,67,None,51519,5081,0.0,0.0
Chris Lowell,1493678719,2017-04-23 22:14:06,Trump is stress-eating KFC so hard right now. https://t.co/Xgcr99RqiI,18,None,34813,157,-0.0029761904761904934,0.5386904761904762
BBC Sport,265902729,2017-04-23 20:48:20,"The stress of the Crucible...

40 years of Crucible highs &amp; lows - @BBCTwo now https://t.co/d9dMPFeqEw https://t.co/NYl5naZsg1",24,None,6672597,266,0.0,0.0
Senator Murray Watt,304856790,2017-04-23 22:10:16,Congrats to @CLC_Qld &amp; all who fought back against Brandis' cuts. His stubbornness caused needless stress for legal... https://t.co/5YEHhvKhpl,20,None,3182,1203,-0.09999999999999999,0.39999999999999997
Oscar,412017106,2017-04-23 20:50:47,Try to live your life stress-free,29,None,39516,8419,0.13636363636363635,0.5
