username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
The Notebook,233430873,5/19/17 3:17,"Care less, and you won't be so stressed.",623,None,5767310,164,-0.166666667,0.066666667
PRINCETON PEREZ,1421475978,5/21/17 3:29,2 blessed 2 be stressed,575,None,160237,628,0,0
Twitter Moments,3260518932,5/21/17 15:32,"In his speech to the Muslim world, President Trump stressed the need to fight terrorism and extended US support. https://t.co/xkAfXNVYZU",544,None,410473,11,0,0
The Voice,216444984,5/22/17 1:02,In case you're feeling stressed about the impending work week. #TheVoice https://t.co/dTHU9cf2Gy,62,TheVoice,4986542,9687,0,0
Wesley Stromberg,196955859,5/21/17 22:00,Too blessed to be stressed,241,None,732917,34957,0,0
Monica Alba,71584155,5/18/17 11:44,"White House officials stressed yesterday that the president had a ""measured"" response to Mueller news. 12 hours lat... https://t.co/TvUVPhNLBy",373,None,22915,2110,0,0
Aseefa B Zardari,130159846,5/18/17 8:42,CM #Sindh has personally been monitoring #polio situation and stressed the importance of reaching &amp; vaccinating every child to protect them,357,Sindh,1201529,718,0,0.3
AcneSkinSite,143014330,5/17/17 1:45,"Pamper yourself. If you're feeling stressed, your skin is going to show it. Treat yourself and your skin to a home made spa day.",496,None,835581,6,0,0
ARMAAN MALIK,298917410,5/21/17 6:05,Look at me not so stressed about it  #auckland #PrinceAM #SKYWALK https://t.co/xeizBfoUjI,481,auckland,227511,1267,0,0
BuzzFeed News,1020058453,5/22/17 1:56,"This college student brought her puppy, Bailey, to school to cheer up her stressed classmates [?]... https://t.co/OMVoVDv9io",39,None,890683,4910,0,0
Reno Omokri,264248576,5/15/17 12:52,"The economy is bad, people are stressed, suicide is on the rise. Dont pressure your debtors. Don't push them. Corpses can't repay debts.",189,None,178218,50,-0.7,0.666666667
NSPCC,38292671,5/15/17 8:23,"If your child is feeling stressed in the lead up to exam season, #Chilldine has advice to help them cope:... https://t.co/znwBEIPnid",76,Chilldine,203122,3759,0,0
Sopan Deb,48120914,5/16/17 2:02,I could be in a hostage situation and I wouldn't be more stressed than I am right now.,76,None,166069,4643,0.392857143,0.517857143
NPR,5392522,5/15/17 12:43,"A nap can't substitute for a good night's sleep, but it certainly can help, say sleep specialists https://t.co/ud5GhNsvKU",96,None,6977628,72533,0.457142857,0.585714286
Cleveland Clinic MD,17442457,5/15/17 14:29,Overdiagnosis of thyroid cancer is leading to unnecessary interventions and stressed out patients... https://t.co/Y5pb4zQwEF,38,None,243680,1638,-0.4,0.9
Jack Xatzinikolas,512554477,5/15/17 8:15,"Also have a 7 year old on the verge of a breakdown over his SATs - screaming, sobbing, panicking, stressed, why do they do this to kids?!!",37,None,99635,8083,0.15625,0.2
R. Eric Thomas,24967868,5/15/17 20:23,TODAY IS CANCELLED. THIS ROMPHIM IS TEW MUCH You a dude who wants to wear a romper? BUY A ROMPER. GOD. SO stressed. I need an avocado toast.,56,None,12997,1218,0.2,0.15
Jeremy Cliffe,465965880,5/15/17 17:46,"5/ Also, Merkel's openness to treaty change, which she pointedly stressed they had discussed, potentially a big moment.",45,None,40897,2164,0,0.1
Vogue Magazine,136361303,5/15/17 10:56,6 ways to sleep when you're stressed: https://t.co/43bHUH4fRm,33,None,12792949,530,0,0
Men's Health Mag,25093616,5/15/17 16:14,Thinking happy thoughts really can stop you from being so stressed: https://t.co/GeEie893W0 https://t.co/FgZEuOTo9v,25,None,4218731,1015,0.5,0.6
BBC Learning English,2450291,5/15/17 22:07,"When you get stressed out about small things, remember it's just a storm in a teacup! [?]More #English idioms:... https://t.co/MufmSSGAJJ",30,English,416979,1394,0.0625,0.3
CBS News Health,10791192,5/15/17 17:09,"""I was stressed 100 percent of the time."" What to do about the rise in physician burnout:  https://t.co/TzsyuKqpP8 https://t.co/ycdATwPnQo",41,None,601629,131,0,0
